0.41,-0.002
0.41,0.002
0.411,-0.002
0.411,0
0.411,-0.003
0.411,-0.002
0.412,-0.005
0.412,-0.005
0.412,-0.008
0.412,-0.008
0.413,-0.01
0.413,-0.01
0.413,-0.012
0.413,-0.012
0.414,-0.013
0.414,-0.013
0.414,-0.008
0.414,-0.008
0.415,-0.005
0.415,-0.005
0.415,-0.008
0.415,-0.008
0.416,-0.005
0.416,-0.005
0.416,-0.003
0.416,-0.003
0.417,0
0.417,0
0.417,0.002
0.417,0.002
0.418,0.005
0.418,0.005
0.418,0.007
0.418,0.007
0.419,0.005
0.419,0.005
0.419,0
0.419,-0.002
0.42,0.002
0.42,0
0.42,-0.003
0.42,-0.003
0.421,-0.005
0.421,-0.007
0.421,-0.003
0.421,-0.003
0.422,0.003
0.422,0.002
0.422,0.005
0.422,0.003
0.423,-0.002
0.423,-0.002
0.423,-0.01
0.423,-0.01
0.424,-0.013
0.424,-0.013
0.424,-0.018
0.424,-0.02
0.425,-0.017
0.425,-0.017
0.425,-0.008
0.425,-0.01
0.426,-0.005
0.426,-0.007
0.426,-0.002
0.426,-0.005
0.427,-0.013
0.427,-0.013
0.427,-0.03
0.427,-0.03
0.428,-0.033
0.428,-0.032
0.428,-0.035
0.428,-0.032
0.429,-0.025
0.429,-0.025
0.429,-0.022
0.429,-0.023
0.43,-0.013
0.43,-0.012
0.43,-0.035
0.43,-0.037
0.431,-0.127
0.431,-0.127
0.431,-0.06
0.431,-0.057
0.432,0.032
0.432,0.035
0.432,0.078
0.432,0.082
0.433,0.07
0.433,0.068
0.433,0.043
0.433,0.042
0.434,0.023
0.434,0.022
0.434,0.012
0.434,0.012
0.435,0.015
0.435,0.013
0.435,0.017
0.435,0.017
0.436,0.017
0.436,0.017
0.436,0.013
0.436,0.012
0.437,0
0.437,0
0.437,-0.008
0.438,-0.008
0.438,-0.01
0.438,-0.008
0.438,-0.003
0.439,-0.003
0.439,0.002
0.439,0.002
0.439,0.003
0.44,0.002
0.44,-0.01
0.44,-0.01
0.44,-0.022
0.441,-0.022
0.441,-0.027
0.441,-0.027
0.441,-0.032
0.442,-0.032
0.442,-0.028
0.442,-0.032
0.442,-0.03
0.443,-0.032
0.443,-0.028
0.443,-0.03
0.443,-0.027
0.444,-0.028
0.444,-0.035
0.444,-0.032
0.444,-0.035
0.445,-0.033
0.445,-0.027
0.445,-0.027
0.445,-0.025
0.446,-0.025
0.446,-0.028
0.446,-0.03
0.446,-0.027
0.447,-0.03
0.447,-0.027
0.447,-0.028
0.447,-0.02
0.448,-0.022
0.448,-0.018
0.448,-0.02
0.448,-0.027
0.449,-0.027
0.449,-0.073
0.449,-0.077
0.449,-0.153
0.45,-0.157
0.45,-0.133
0.45,-0.128
0.45,-0.032
0.451,-0.028
0.451,0.045
0.451,0.047
0.451,0.057
0.452,0.047
0.452,0.013
0.452,0.012
0.452,-0.012
0.453,-0.013
0.453,-0.022
0.453,-0.022
0.453,-0.025
0.454,-0.023
0.454,-0.027
0.454,-0.027
0.454,-0.032
0.455,-0.032
0.455,-0.035
0.455,-0.033
0.455,-0.03
0.456,-0.03
0.456,-0.025
0.456,-0.025
0.456,-0.023
0.457,-0.022
0.457,-0.025
0.457,-0.023
0.457,-0.025
0.458,-0.025
0.458,-0.023
0.458,-0.023
0.458,-0.027
0.459,-0.025
0.459,-0.02
0.459,-0.02
0.459,-0.017
0.46,-0.017
0.46,0.002
0.46,0.003
0.46,0.052
0.461,0.057
0.461,-0.115
0.461,-0.115
0.461,-0.075
0.462,-0.073
0.462,-0.037
0.462,-0.035
0.462,-0.015
0.463,-0.017
0.463,-0.012
0.463,-0.012
0.463,0.008
0.464,0.01
0.464,0.03
0.464,0.03
0.464,0.042
0.465,0.043
0.465,0.037
0.465,0.033
0.465,0.063
0.466,0.067
0.466,0.165
0.466,0.165
0.466,-0.008
0.467,-0.013
0.467,-0.065
0.467,-0.068
0.467,0.007
0.468,0.015
0.468,0.132
0.468,0.133
0.468,0.15
0.469,0.138
0.469,0.083
0.469,0.082
0.469,0.022
0.469,0.02
0.47,-0.003
0.47,-0.003
0.47,0.003
0.47,0.002
0.471,-0.068
0.471,-0.093
0.471,0.102
0.471,0.103
0.472,-0.087
0.472,0.135
0.472,-0.212
0.472,-0.197
0.473,-0.26
0.473,-0.248
0.473,-0.135
0.473,-0.13
0.474,-0.073
0.474,-0.073
0.474,-0.06
0.474,-0.06
0.475,-0.052
0.475,-0.052
0.475,-0.042
0.475,-0.042
0.476,-0.035
0.476,-0.037
0.476,-0.033
0.476,-0.033
0.477,-0.035
0.477,-0.035
0.477,-0.03
0.477,-0.032
0.478,-0.028
0.478,-0.028
0.478,-0.025
0.478,-0.025
0.479,-0.022
0.479,-0.02
0.479,-0.017
0.479,-0.018
0.48,-0.02
0.48,-0.02
0.48,-0.015
0.48,-0.015
0.481,-0.012
0.481,-0.01
0.481,0
0.481,0
0.482,0.008
0.482,0.008
0.482,0.013
0.482,0.013
0.483,0.018
0.483,0.018
0.483,0.023
0.483,0.023
0.484,0.03
0.484,0.03
0.484,0.033
0.484,0.032
0.485,0.035
0.485,0.035
0.485,0.038
0.485,0.035
0.486,0.023
0.486,0.023
0.486,0
0.486,0
0.487,-0.012
0.487,-0.012
0.487,-0.017
0.487,-0.013
0.488,-0.008
0.488,-0.008
0.488,0
0.488,0
0.489,0.007
0.489,0.008
0.489,0.015
0.489,0.015
0.49,0.022
0.49,0.02
0.49,0.03
0.49,0.028
0.491,0.035
0.491,0.033
0.491,0.037
0.491,0.037
0.492,0.04
0.492,0.04
0.492,0.037
0.492,0.038
0.493,0.03
0.493,0.03
0.493,0.027
0.493,0.027
0.494,0.033
0.494,0.033
0.494,0.04
0.494,0.04
0.495,0.038
0.495,0.042
0.495,0.047
0.495,0.047
0.496,0.043
0.496,0.045
0.496,0.042
0.496,0.042
0.497,0.038
0.497,0.038
0.497,0.043
0.497,0.043
0.498,0.05
0.498,0.05
0.498,0.065
0.498,0.067
0.499,0.08
0.499,0.078
0.499,0.073
0.499,0.077
0.5,0.068
0.5,0.1
0.5,0.067
0.5,0.058
0.501,0.057
0.501,0.04
0.501,0.042
0.501,0.03
0.502,0.03
0.502,0.033
0.502,0.033
0.502,0.032
0.503,0.032
0.503,0.025
0.503,0.025
0.503,0.022
0.504,0.023
0.504,0.02
0.504,0.023
0.504,0.03
0.505,0.028
0.505,0.033
0.505,0.033
0.505,0.037
0.506,0.037
0.506,0.038
0.506,0.038
0.506,0.035
0.507,0.037
0.507,0.032
0.507,0.033
0.507,0.028
0.508,0.027
0.508,0.032
0.508,0.032
0.508,0.038
0.509,0.04
0.509,0.048
0.509,0.048
0.509,0.058
0.51,0.06
0.51,0.053
0.51,0.053
0.51,0.047
0.511,0.047
0.511,0.043
0.511,0.045
0.511,0.042
0.512,0.045
0.512,0.05
0.512,0.048
0.512,0.057
0.513,0.057
0.513,0.05
0.513,0.05
0.513,0.042
0.514,0.042
0.514,0.033
0.514,0.033
0.514,0.025
0.515,0.027
0.515,0.04
0.515,0.04
0.515,0.053
0.516,0.053
0.516,0.05
0.516,0.053
0.516,0.048
0.517,0.05
0.517,0.047
0.517,0.047
0.517,0.05
0.518,0.047
0.518,0.045
0.518,0.047
0.518,0.045
0.519,0.045
0.519,0.048
0.519,0.05
0.519,0.055
0.52,0.055
0.52,0.06
0.52,0.06
0.52,0.062
0.521,0.058
0.521,0.05
0.521,0.048
0.521,0.037
0.522,0.04
0.522,0.035
0.522,0.035
0.522,0.037
0.523,0.035
0.523,0.037
0.523,0.037
0.523,0.04
0.524,0.038
0.524,0.037
0.524,0.037
0.524,0.033
0.525,0.033
0.525,0.027
0.525,0.027
0.525,0.03
0.526,0.028
0.526,0.035
0.526,0.035
0.526,0.037
0.527,0.035
0.527,0.02
0.527,0.018
0.527,-0.002
0.528,-0.003
0.528,-0.017
0.528,-0.018
0.528,-0.03
0.529,-0.032
0.529,-0.028
0.529,-0.028
0.529,-0.018
0.53,-0.018
0.53,-0.012
0.53,-0.012
0.53,-0.003
0.531,-0.003
0.531,0.005
0.531,0.007
0.531,-0.008
0.532,-0.01
0.532,-0.068
0.532,-0.072
0.532,-0.125
0.533,-0.12
0.533,-0.062
0.533,-0.057
0.533,0.025
0.534,0.028
0.534,0.08
0.534,0.083
0.534,0.062
0.535,0.06
0.535,0.027
0.535,0.025
0.535,0.008
0.536,0.007
0.536,-0.002
0.536,-0.002
0.536,-0.005
0.537,-0.005
0.537,-0.007
0.537,-0.008
0.537,-0.005
0.538,-0.003
0.538,-0.007
0.538,-0.003
0.538,-0.01
0.539,-0.01
0.539,-0.013
0.539,-0.01
0.539,-0.013
0.54,-0.015
0.54,-0.017
0.54,-0.015
0.54,-0.025
0.541,-0.028
0.541,-0.02
0.541,-0.027
0.541,-0.09
0.542,-0.095
0.542,-0.122
0.542,-0.1
0.542,0.003
0.543,0.007
0.543,0.053
0.543,0.055
0.543,0.048
0.544,0.048
0.544,0.035
0.544,0.033
0.544,0.025
0.545,0.023
0.545,0.025
0.545,0.025
0.545,0.023
0.546,0.023
0.546,0.018
0.546,0.017
0.546,0.013
0.547,0.017
0.547,0.012
0.547,0.015
0.547,0.013
0.548,0.015
0.548,0.04
0.548,0.043
0.548,0.072
0.549,0.072
0.549,-0.132
0.549,-0.135
0.549,-0.12
0.55,-0.12
0.55,-0.097
0.55,-0.095
0.55,-0.083
0.551,-0.082
0.551,-0.068
0.551,-0.067
0.551,-0.057
0.552,-0.057
0.552,-0.062
0.552,-0.063
0.552,-0.093
0.553,-0.093
0.553,-0.103
0.553,-0.098
0.553,0
0.554,0.005
0.554,0.085
0.554,0.09
0.554,0.077
0.555,0.075
0.555,0.067
0.555,0.068
0.555,0.065
0.556,0.065
0.556,0.048
0.556,0.053
0.556,0.042
0.557,0.042
0.557,0.037
0.557,0.038
0.557,0.033
0.558,0.035
0.558,0.048
0.558,0.048
0.558,0.058
0.559,0.052
0.559,-0.028
0.559,-0.023
0.559,0.173
0.56,0.002
0.56,0.177
0.56,0.092
0.56,-0.21
0.561,-0.175
0.561,-0.238
0.561,-0.198
0.561,-0.13
0.562,-0.128
0.562,-0.103
0.562,-0.103
0.562,-0.093
0.563,-0.092
0.563,-0.08
0.563,-0.08
0.564,-0.067
0.564,-0.068
0.564,-0.052
0.564,-0.05
0.565,-0.035
0.565,-0.035
0.565,-0.02
0.565,-0.02
0.566,-0.012
0.566,-0.012
0.566,-0.01
0.566,-0.012
0.567,-0.008
0.567,-0.012
0.567,-0.002
0.567,-0.002
0.568,0.013
0.568,0.013
0.568,0.017
0.568,0.012
0.569,0.017
0.569,0.015
0.569,0.02
0.569,0.017
0.57,0.022
0.57,0.022
0.57,0.033
0.57,0.033
0.571,0.058
0.571,0.06
0.571,0.095
0.571,0.097
0.572,0.157
0.572,0.16
0.572,0.238
0.572,0.247
0.573,0.078
0.573,0.065
0.573,-0.103
0.573,-0.158
0.574,-0.09
0.574,-0.083
0.574,0.02
0.574,0.023
0.575,0.052
0.575,0.048
0.575,0.007
0.575,0.003
0.576,-0.043
0.576,-0.045
0.576,-0.078
0.576,-0.08
0.577,-0.098
0.577,-0.1
0.577,-0.108
0.577,-0.108
0.578,-0.113
0.578,-0.115
0.578,-0.12
0.578,-0.118
0.579,-0.122
0.579,-0.12
0.579,-0.117
0.579,-0.117
0.58,-0.105
0.58,-0.105
0.58,-0.092
0.58,-0.092
0.581,-0.073
0.581,-0.073
0.581,-0.06
0.581,-0.06
0.582,-0.048
0.582,-0.048
0.582,-0.045
0.582,-0.048
0.583,-0.045
0.583,-0.045
0.583,-0.037
0.583,-0.037
0.584,-0.035
0.584,-0.035
0.584,-0.035
0.584,-0.037
0.585,-0.033
0.585,-0.033
0.585,-0.027
0.585,-0.028
0.586,-0.025
0.586,-0.025
0.586,-0.033
0.586,-0.032
0.587,-0.037
0.587,-0.037
0.587,-0.043
0.587,-0.045
0.588,-0.055
0.588,-0.053
0.588,-0.065
0.588,-0.065
0.589,-0.07
0.589,-0.068
0.589,-0.06
0.589,-0.06
0.59,-0.042
0.59,-0.04
0.59,-0.018
0.59,-0.017
0.591,-0.005
0.591,-0.005
0.591,-0.008
0.591,-0.007
0.592,-0.003
0.592,-0.003
0.592,-0.002
0.592,-0.005
0.593,0
0.593,0
0.593,-0.008
0.593,-0.008
0.594,-0.018
0.594,-0.018
0.594,-0.027
0.594,-0.027
0.595,-0.03
0.595,-0.027
0.595,-0.018
0.595,-0.018
0.596,-0.007
0.596,-0.008
0.596,-0.002
0.596,-0.003
0.597,0
0.597,0
0.597,0.002
0.597,0.002
0.598,-0.003
0.598,-0.005
0.598,0
0.598,-0.002
0.599,-0.003
0.599,-0.003
0.599,-0.005
0.599,-0.007
0.6,-0.003
0.6,-0.005
0.6,-0.015
0.6,-0.015
0.601,-0.018
0.601,-0.018
0.601,-0.015
0.601,-0.015
0.602,-0.012
0.602,-0.012
0.602,-0.007
0.602,-0.008
0.603,-0.005
0.603,-0.007
0.603,-0.005
0.603,-0.003
0.604,0.002
0.604,0.002
0.604,0.005
0.604,0
0.605,0.003
0.605,0.002
0.605,0.008
0.605,0.008
0.606,0.023
0.606,0.025
0.606,0.05
0.606,0.05
0.607,0.068
0.607,0.068
0.607,0.072
0.607,0.068
0.608,0.062
0.608,0.06
0.608,0.057
0.608,0.057
0.609,0.052
0.609,0.052
0.609,0.048
0.609,0.048
0.61,0.05
0.61,0.05
0.61,0.047
0.61,0.048
0.611,0.045
0.611,0.047
0.611,0.05
0.611,0.05
0.612,0.057
0.612,0.057
0.612,0.058
0.612,0.058
0.613,0.062
0.613,0.06
0.613,0.062
0.613,0.058
0.614,0.062
0.614,0.062
0.614,0.058
0.614,0.062
0.615,0.068
0.615,0.073
0.615,0.067
0.615,0.065
0.616,0.025
0.616,0.022
0.616,-0.06
0.616,-0.07
0.617,-0.055
0.617,-0.053
0.617,0.023
0.617,0.027
0.618,0.092
0.618,0.095
0.618,0.112
0.618,0.108
0.619,0.095
0.619,0.095
0.619,0.083
0.619,0.085
0.62,0.075
0.62,0.075
0.62,0.06
0.62,0.06
0.621,0.05
0.621,0.05
0.621,0.047
0.621,0.047
0.622,0.05
0.622,0.05
0.622,0.055
0.622,0.055
0.623,0.053
0.623,0.055
0.623,0.052
0.623,0.05
0.624,0.047
0.624,0.045
0.624,0.05
0.624,0.05
0.625,0.048
0.625,0.05
0.625,0.047
0.625,0.048
0.625,0.042
0.626,0.042
0.626,0.038
0.626,0.04
0.626,0.037
0.627,0.042
0.627,0.043
0.627,0.045
0.627,0.05
0.628,0.05
0.628,0.055
0.628,0.053
0.628,0.052
0.629,0.053
0.629,0.045
0.629,0.045
0.629,0.035
0.63,0.035
0.63,0.025
0.63,0.025
0.63,0.018
0.631,0.018
0.631,0.01
0.631,0.01
0.631,0.005
0.632,0.005
0.632,0.002
0.632,0.002
0.632,0.003
0.633,0
0.633,0.003
0.633,0.002
0.633,0.007
0.634,0.005
0.634,0.015
0.634,0.015
0.634,0.032
0.635,0.033
0.635,0.047
0.635,0.048
0.635,0.058
0.636,0.058
0.636,0.05
0.636,0.05
0.636,0.037
0.637,0.037
0.637,0.025
0.637,0.025
0.637,0.018
0.638,0.018
0.638,0.015
0.638,0.015
0.638,0.017
0.639,0.017
0.639,0.013
0.639,0.013
0.639,0.01
0.64,0.013
0.64,0.01
0.64,0.01
0.64,0.007
0.641,0.008
0.641,0.01
0.641,0.008
0.641,0.012
0.642,0.013
0.642,0.01
0.642,0.013
0.642,0.015
0.643,0.015
0.643,0.012
0.643,0.013
0.643,0.008
0.644,0.01
0.644,0.005
0.644,0.005
0.644,-0.002
0.645,-0.002
0.645,-0.028
0.645,-0.03
0.645,-0.063
0.646,-0.067
0.646,-0.037
0.646,-0.033
0.646,0.038
0.647,0.04
0.647,0.053
0.647,0.048
0.647,0.035
0.648,0.037
0.648,0.042
0.648,0.042
0.648,0.035
0.649,0.035
0.649,0.028
0.649,0.027
0.649,0.01
0.65,0.01
0.65,0.003
0.65,0.002
0.65,-0.003
0.651,-0.003
0.651,0
0.651,0
0.651,0.003
0.652,0.002
0.652,0.007
0.652,0.007
0.652,0.017
0.653,0.015
0.653,0.018
0.653,0.017
0.653,0.022
0.654,0.022
0.654,0.023
0.654,0.023
0.654,0.027
0.655,0.027
0.655,0.038
0.655,0.038
0.655,0.048
0.656,0.048
0.656,0.072
0.656,0.075
0.656,0.112
0.657,0.112
0.657,-0.058
0.657,-0.057
0.657,-0.017
0.658,-0.015
0.658,0.025
0.658,0.025
0.658,0.055
0.659,0.07
0.659,0.033
0.659,-0.03
0.659,0.04
0.66,0.08
0.66,-0.097
0.66,0.157
0.66,-0.08
0.661,-0.08
0.661,-0.132
0.661,-0.133
0.661,-0.062
0.662,-0.058
0.662,-0.023
0.662,-0.023
0.662,-0.028
0.663,-0.028
0.663,-0.037
0.663,-0.037
0.663,-0.045
0.664,-0.043
0.664,-0.042
0.664,-0.04
0.664,-0.03
0.665,-0.028
0.665,-0.017
0.665,-0.017
0.665,-0.01
0.666,-0.01
0.666,-0.003
0.666,-0.003
0.666,0.002
0.667,0.002
0.667,0.003
0.667,0.003
0.667,-0.003
0.668,-0.005
0.668,-0.008
0.668,-0.007
0.668,-0.003
0.669,-0.005
0.669,-0.003
0.669,-0.005
0.669,-0.008
0.67,-0.008
0.67,-0.013
0.67,-0.013
0.67,-0.017
0.671,-0.015
0.671,-0.022
0.671,-0.022
0.671,-0.028
0.672,-0.028
0.672,-0.032
0.672,-0.033
0.672,-0.028
0.673,-0.028
0.673,-0.022
0.673,-0.022
0.673,-0.017
0.674,-0.017
0.674,-0.015
0.674,-0.015
0.674,-0.018
0.675,-0.018
0.675,-0.018
0.675,-0.02
0.675,-0.015
0.676,-0.017
0.676,-0.012
0.676,-0.013
0.676,-0.005
0.677,-0.005
0.677,0
0.677,0
0.677,0.002
0.678,0.002
0.678,0
0.678,0
0.678,-0.01
0.679,-0.01
0.679,-0.023
0.679,-0.023
0.679,-0.033
0.68,-0.033
0.68,-0.027
0.68,-0.027
0.68,-0.018
0.681,-0.015
0.681,-0.02
0.681,-0.02
0.681,-0.008
0.682,-0.008
0.682,0.003
0.682,0.003
0.682,0.005
0.683,0.002
0.683,-0.003
0.683,-0.002
0.683,0.002
0.684,-0.002
0.684,0.01
0.684,0.01
0.684,0.028
0.685,0.03
0.685,0.05
0.685,0.052
0.685,0.08
0.686,0.082
0.686,0.143
0.686,0.143
0.686,0.185
0.687,0.162
0.687,-0.125
0.687,-0.142
0.688,-0.125
0.688,-0.127
0.688,-0.072
0.688,-0.067
0.689,0.03
0.689,0.033
0.689,0.052
0.689,0.048
0.69,0.018
0.69,0.017
0.69,-0.025
0.69,-0.027
0.691,-0.053
0.691,-0.055
0.691,-0.068
0.691,-0.068
0.692,-0.082
0.692,-0.082
0.692,-0.085
0.692,-0.085
0.693,-0.077
0.693,-0.078
0.693,-0.067
0.693,-0.065
0.694,-0.053
0.694,-0.052
0.694,-0.043
0.694,-0.042
0.695,-0.032
0.695,-0.033
0.695,-0.045
0.695,-0.045
0.696,-0.052
0.696,-0.052
0.696,-0.057
0.696,-0.058
0.697,-0.092
0.697,-0.095
0.697,-0.172
0.697,-0.175
0.698,-0.188
0.698,-0.177
0.698,-0.068
0.698,-0.065
0.699,0.035
0.699,0.04
0.699,0.085
0.699,0.087
0.7,0.065
0.7,0.063
0.7,0.022
0.7,0.02
0.701,-0.01
0.701,-0.01
0.701,-0.02
0.701,-0.022
0.702,-0.025
0.702,-0.025
0.702,-0.027
0.702,-0.025
0.703,-0.028
0.703,-0.027
0.703,-0.022
0.703,-0.023
0.704,-0.018
0.704,-0.018
0.704,-0.017
0.704,-0.017
0.705,-0.013
0.705,-0.012
0.705,-0.005
0.705,-0.007
0.706,-0.003
0.706,-0.007
0.706,-0.01
0.706,-0.01
0.707,-0.008
0.707,-0.01
0.707,-0.015
0.707,-0.015
0.708,-0.02
0.708,-0.02
0.708,-0.032
0.708,-0.032
0.709,-0.028
0.709,-0.028
0.709,-0.02
0.709,-0.022
0.71,-0.017
0.71,-0.017
0.71,-0.015
0.71,-0.013
0.711,-0.008
0.711,-0.007
0.711,0.002
0.711,0.002
0.712,0.003
0.712,0.002
0.712,-0.003
0.712,-0.005
0.713,-0.015
0.713,-0.017
0.713,-0.035
0.713,-0.035
0.714,-0.042
0.714,-0.042
0.714,-0.037
0.714,-0.037
0.715,-0.025
0.715,-0.025
0.715,-0.017
0.715,-0.017
0.716,-0.027
0.716,-0.027
0.716,-0.033
0.716,-0.033
0.717,-0.038
0.717,-0.037
0.717,-0.04
0.717,-0.04
0.718,-0.045
0.718,-0.047
0.718,-0.043
0.718,-0.043
0.719,-0.04
0.719,-0.04
0.719,-0.038
0.719,-0.038
0.72,-0.033
0.72,-0.033
0.72,-0.028
0.72,-0.028
0.721,-0.022
0.721,-0.022
0.721,-0.017
0.721,-0.017
0.722,-0.01
0.722,-0.01
0.722,-0.002
0.722,-0.002
0.723,0.013
0.723,0.013
0.723,0.033
0.723,0.035
0.724,0.043
0.724,0.042
0.724,0.028
0.724,0.028
0.725,0.012
0.725,0.012
0.725,0.002
0.725,0.002
0.726,-0.007
0.726,-0.007
0.726,-0.017
0.726,-0.018
0.727,-0.057
0.727,-0.058
0.727,-0.078
0.727,-0.077
0.728,-0.012
0.728,-0.008
0.728,0.043
0.728,0.043
0.729,0.028
0.729,0.027
0.729,0.017
0.729,0.018
0.73,0.017
0.73,0.015
0.73,0.003
0.73,0.003
0.731,-0.008
0.731,-0.008
0.731,-0.012
0.731,-0.012
0.732,-0.008
0.732,-0.01
0.732,-0.007
0.732,-0.01
0.733,-0.008
0.733,-0.008
0.733,-0.008
0.733,-0.007
0.734,-0.01
0.734,-0.01
0.734,-0.007
0.734,-0.008
0.735,-0.01
0.735,-0.008
0.735,-0.01
0.735,-0.008
0.736,-0.005
0.736,-0.007
0.736,-0.005
0.736,-0.007
0.737,-0.012
0.737,-0.012
0.737,-0.017
0.737,-0.015
0.738,-0.018
0.738,-0.018
0.738,-0.015
0.738,-0.017
0.739,-0.013
0.739,-0.013
0.739,-0.01
0.739,-0.01
0.74,-0.005
0.74,-0.007
0.74,-0.002
0.74,-0.003
0.741,-0.002
0.741,-0.002
0.741,0.003
0.741,0.003
0.742,0.01
0.742,0.01
0.742,0.015
0.742,0.015
0.743,0.037
0.743,0.04
0.743,0.1
0.743,0.102
0.744,-0.057
0.744,-0.055
0.744,-0.018
0.744,-0.017
0.745,0.007
0.745,0.007
0.745,0.022
0.745,0.022
0.746,0.028
0.746,0.028
0.746,0.03
0.746,0.028
0.747,0.035
0.747,0.037
0.747,0.063
0.747,0.065
0.748,0.085
0.748,0.078
0.748,0.008
0.748,0.01
0.749,0.167
0.749,0.002
0.749,0.187
0.749,0.197
0.75,-0.127
0.75,-0.113
0.75,-0.177
0.75,0.1
0.75,-0.145
0.751,-0.068
0.751,-0.067
0.751,-0.037
0.751,-0.037
0.752,-0.027
0.752,-0.027
0.752,-0.025
0.752,-0.025
0.753,-0.03
0.753,-0.03
0.753,-0.023
0.753,-0.025
0.754,-0.013
0.754,-0.012
0.754,-0.002
0.754,0
0.755,0.013
0.755,0.013
0.755,0.027
0.755,0.028
0.756,0.037
0.756,0.038
0.756,0.028
0.756,0.028
0.757,0.01
0.757,0.008
0.757,0.002
0.757,0.002
0.758,0.005
0.758,0.003
0.758,0.008
0.758,0.008
0.759,0.003
0.759,0.003
0.759,-0.003
0.759,-0.002
0.76,-0.012
0.76,-0.013
0.76,-0.007
0.76,-0.008
0.761,-0.033
0.761,-0.035
0.761,-0.088
0.761,-0.08
0.762,0.007
0.762,0.012
0.762,0.072
0.762,0.075
0.763,0.068
0.763,0.068
0.763,0.045
0.763,0.045
0.764,0.032
0.764,0.032
0.764,0.028
0.764,0.032
0.765,0.033
0.765,0.033
0.765,0.042
0.765,0.04
0.766,0.043
0.766,0.042
0.766,0.043
0.766,0.042
0.767,0.04
0.767,0.04
0.767,0.032
0.767,0.032
0.768,0.018
0.768,0.017
0.768,0.01
0.768,0.01
0.769,0.003
0.769,0.003
0.769,0.007
0.769,0.005
0.77,0.008
0.77,0.007
0.77,0.002
0.77,0.002
0.771,-0.002
0.771,0
0.771,-0.01
0.771,-0.008
0.772,-0.015
0.772,-0.013
0.772,-0.015
0.772,-0.015
0.773,-0.02
0.773,-0.02
0.773,-0.022
0.773,-0.02
0.774,-0.01
0.774,-0.01
0.774,0.007
0.774,0.007
0.775,0.02
0.775,0.02
0.775,0.035
0.775,0.035
0.776,0.04
0.776,0.038
0.776,0.035
0.776,0.037
0.777,0.027
0.777,0.025
0.777,0.017
0.777,0.013
0.778,0.025
0.778,0.027
0.778,0.042
0.778,0.042
0.779,0.052
0.779,0.052
0.779,0.057
0.779,0.057
0.78,0.05
0.78,0.05
0.78,0.037
0.78,0.035
0.781,0.017
0.781,0.015
0.781,-0.01
0.781,-0.012
0.782,-0.05
0.782,-0.052
0.782,-0.12
0.782,-0.123
0.783,-0.165
0.783,-0.167
0.783,-0.073
0.783,-0.067
0.784,0.048
0.784,0.052
0.784,0.105
0.784,0.105
0.785,0.072
0.785,0.068
0.785,0.027
0.785,0.025
0.786,-0.005
0.786,-0.007
0.786,-0.025
0.786,-0.027
0.787,-0.038
0.787,-0.04
0.787,-0.035
0.787,-0.035
0.788,-0.038
0.788,-0.038
0.788,-0.025
0.788,-0.023
0.789,-0.01
0.789,-0.008
0.789,0
0.789,-0.002
0.79,0.005
0.79,0.005
0.79,0.008
0.79,0.01
0.791,0.017
0.791,0.017
0.791,0.033
0.791,0.035
0.792,0.06
0.792,0.062
0.792,0.108
0.792,0.11
0.793,0.18
0.793,0.182
0.793,0.215
0.793,0.183
0.794,-0.092
0.794,-0.105
0.794,-0.062
0.794,-0.057
0.795,-0.01
0.795,-0.005
0.795,0.067
0.795,0.073
0.796,0.065
0.796,0.063
0.796,0.02
0.796,0.018
0.797,-0.022
0.797,-0.023
0.797,-0.052
0.797,-0.052
0.798,-0.07
0.798,-0.072
0.798,-0.088
0.798,-0.088
0.799,-0.098
0.799,-0.098
0.799,-0.108
0.799,-0.108
0.8,-0.112
0.8,-0.108
0.8,-0.097
0.8,-0.097
0.801,-0.085
0.801,-0.085
0.801,-0.073
0.801,-0.073
0.802,-0.067
0.802,-0.067
0.802,-0.062
0.802,-0.062
0.803,-0.058
0.803,-0.058
0.803,-0.063
0.803,-0.063
0.804,-0.06
0.804,-0.06
0.804,-0.057
0.804,-0.057
0.805,-0.045
0.805,-0.047
0.805,-0.04
0.805,-0.04
0.806,-0.03
0.806,-0.03
0.806,-0.015
0.806,-0.015
0.807,0
0.807,0.002
0.807,0.015
0.807,0.015
0.808,0.02
0.808,0.018
0.808,0.022
0.808,0.02
0.809,0.015
0.809,0.015
0.809,0.008
0.809,0.008
0.81,0.005
0.81,0.003
0.81,0.008
0.81,0.008
0.811,0.02
0.811,0.022
0.811,0.037
0.811,0.037
0.812,0.043
0.812,0.042
0.812,0.035
0.812,0.033
0.813,0.008
0.813,0.007
0.813,-0.025
0.814,-0.027
0.814,-0.045
0.814,-0.047
0.814,-0.04
0.815,-0.038
0.815,-0.023
0.815,-0.022
0.815,-0.01
0.816,-0.01
0.816,-0.003
0.816,-0.003
0.816,0
0.817,-0.002
0.817,0.002
0.817,0.002
0.817,-0.003
0.818,-0.002
0.818,-0.008
0.818,-0.008
0.818,-0.01
0.819,-0.012
0.819,-0.017
0.819,-0.017
0.819,-0.015
0.82,-0.015
0.82,-0.01
0.82,-0.012
0.82,-0.005
0.821,-0.007
0.821,-0.003
0.821,-0.003
0.821,-0.007
0.822,-0.008
0.822,-0.018
0.822,-0.018
0.822,-0.027
0.823,-0.028
0.823,-0.025
0.823,-0.027
